Timestamp,LinAccX,LinAccY,LinAccZ,QuatI,QuatJ,QuatK,QuatReal,Label
1772360805243,4.0,3.13,-7.77,-0.21,0.17,0.16,0.9497,2
1772360805248,4.06,3.24,-7.68,-0.21,0.17,0.16,0.9497,2
1772360805253,4.11,3.36,-7.64,-0.21,0.17,0.16,0.9497,2
1772360805258,4.19,3.46,-7.52,-0.21,0.17,0.16,0.9497,2
1772360805263,4.2,3.54,-7.4,-0.21,0.17,0.16,0.9497,2
1772360805268,4.25,3.64,-7.31,-0.21,0.17,0.16,0.9497,2
1772360805273,4.3,3.71,-7.23,-0.21,0.17,0.16,0.9497,2
1772360805278,4.36,3.8,-7.14,-0.21,0.17,0.16,0.9497,2
1772360805283,4.41,3.96,-7.0,-0.21,0.17,0.16,0.9497,2
1772360805289,4.5,4.0,-6.87,-0.3,0.19,0.2,0.9124,2
1772360805297,4.57,4.22,-6.76,-0.31,0.19,0.21,0.9091,2
1772360805303,4.63,4.29,-6.68,-0.31,0.19,0.21,0.9091,2
1772360805308,4.68,4.35,-6.58,-0.31,0.19,0.21,0.9091,2
1772360805314,4.78,4.45,-6.44,-0.31,0.19,0.21,0.9091,2
1772360805318,4.83,4.55,-6.27,-0.31,0.19,0.21,0.9091,2
1772360805323,4.89,4.62,-6.09,-0.31,0.19,0.21,0.9091,2
1772360805328,4.94,4.62,-6.07,-0.31,0.19,0.21,0.9091,2
1772360805333,5.04,4.67,-5.94,-0.31,0.19,0.21,0.9091,2
1772360805338,5.1,4.73,-5.83,-0.31,0.19,0.21,0.9091,2
1772360805343,5.15,4.69,-5.7,-0.31,0.19,0.21,0.9091,2
1772360805348,5.24,4.78,-5.67,-0.31,0.19,0.21,0.9091,2
1772360805353,5.23,4.82,-5.68,-0.31,0.19,0.21,0.9091,2
1772360805359,5.29,4.86,-5.61,-0.31,0.19,0.21,0.9091,2
1772360805363,5.39,4.97,-5.55,-0.31,0.19,0.21,0.9091,2
1772360805368,5.36,5.01,-5.71,-0.31,0.19,0.21,0.9091,2
1772360805381,5.41,4.86,-5.22,-0.43,0.2,0.29,0.8326,2
1772360805387,5.73,4.42,-4.2,-0.43,0.2,0.29,0.8326,2
1772360805393,5.84,4.33,-4.13,-0.43,0.2,0.29,0.8326,2
1772360805399,5.88,4.19,-4.09,-0.43,0.2,0.29,0.8326,2
1772360805404,3.23,4.59,-5.09,-0.43,0.2,0.29,0.8326,2
1772360805409,6.78,6.25,-4.02,-0.43,0.2,0.29,0.8326,2
1772360805413,6.38,7.37,-7.78,-0.43,0.2,0.29,0.8326,2
1772360805419,3.14,5.97,-17.75,-0.43,0.2,0.29,0.8326,2
1772360805424,4.23,9.06,-13.71,-0.43,0.2,0.29,0.8326,2
1772360805435,-3.52,5.83,-24.8,-0.49,0.18,0.36,0.7731,2
1772360805441,3.02,9.22,-17.45,-0.51,0.15,0.38,0.7572,2
1772360805447,6.27,16.21,-9.52,-0.51,0.15,0.38,0.7572,2
1772360805454,-9.67,24.52,-9.54,-0.51,0.15,0.38,0.7572,2
1772360805459,-73.98,32.55,-32.95,-0.51,0.15,0.38,0.7572,2
1772360805464,-74.67,-35.55,-22.14,-0.51,0.15,0.38,0.7572,2
1772360805469,-48.83,-30.41,-5.5,-0.51,0.15,0.38,0.7572,2
1772360805474,34.64,-6.79,-0.94,-0.51,0.15,0.38,0.7572,2
1772360805479,78.26,-70.86,72.22,-0.51,0.15,0.38,0.7572,2
1772360805484,76.96,-71.87,71.3,-0.51,0.15,0.38,0.7572,2
1772360805489,76.37,-73.11,70.28,-0.51,0.15,0.38,0.7572,2
1772360805493,25.53,35.9,8.15,-0.51,0.15,0.38,0.7572,2
1772360805499,6.55,25.97,-3.97,-0.51,0.15,0.38,0.7572,2
1772360805503,8.13,19.96,10.59,-0.51,0.15,0.38,0.7572,2
1772360805508,14.02,9.34,21.96,-0.51,0.15,0.38,0.7572,2
1772360805514,9.5,-0.2,-0.93,-0.51,0.15,0.38,0.7572,2
1772360805519,3.24,-1.46,-11.33,-0.51,0.15,0.38,0.7572,2
1772360805524,-0.52,-0.54,-14.02,-0.51,0.15,0.38,0.7572,2
1772360805529,-3.13,1.88,-14.36,-0.51,0.15,0.38,0.7572,2
1772360805534,-3.56,1.55,-12.72,-0.51,0.15,0.38,0.7572,2
1772360805539,-3.21,-0.59,-10.91,-0.51,0.15,0.38,0.7572,2
1772360805544,-3.36,-3.71,-8.99,-0.51,0.15,0.38,0.7572,2
1772360805549,-3.46,-4.32,-8.1,-0.51,0.15,0.38,0.7572,2
1772360805554,-3.22,-4.1,-6.88,-0.51,0.15,0.38,0.7572,2
1772360805559,-3.23,-3.92,-5.58,-0.51,0.15,0.38,0.7572,2
1772360805564,-3.35,-5.09,-4.46,-0.51,0.15,0.38,0.7572,2
1772360805569,-3.28,-5.63,-3.34,-0.51,0.15,0.38,0.7572,2
1772360805574,-3.31,-6.25,-2.47,-0.51,0.15,0.38,0.7572,2
1772360805579,-3.26,-6.26,-1.66,-0.51,0.15,0.38,0.7572,2
1772360805584,-3.25,-6.05,-0.89,-0.51,0.15,0.38,0.7572,2
1772360805589,-3.23,-6.48,-0.32,-0.51,0.15,0.38,0.7572,2
1772360805594,-3.25,-6.86,0.17,-0.51,0.15,0.38,0.7572,2
1772360805599,-3.19,-7.59,0.72,-0.51,0.15,0.38,0.7572,2
1772360805604,-3.24,-7.58,1.07,-0.51,0.15,0.38,0.7572,2
1772360805609,-3.25,-7.38,1.29,-0.51,0.15,0.38,0.7572,2
1772360805614,-3.23,-7.53,1.53,-0.51,0.15,0.38,0.7572,2
1772360805619,-3.24,-7.76,1.7,-0.51,0.15,0.38,0.7572,2
1772360805624,-3.22,-8.12,1.87,-0.51,0.15,0.38,0.7572,2
1772360805629,-3.23,-8.21,1.95,-0.51,0.15,0.38,0.7572,2
1772360805634,-3.28,-8.11,1.95,-0.51,0.15,0.38,0.7572,2
1772360805639,-3.3,-8.1,2.01,-0.51,0.15,0.38,0.7572,2
1772360805644,-3.31,-8.21,2.04,-0.51,0.15,0.38,0.7572,2
1772360805649,-3.32,-8.44,2.05,-0.51,0.15,0.38,0.7572,2
1772360805654,-3.34,-8.44,2.04,-0.51,0.15,0.38,0.7572,2
1772360805659,-3.36,-8.49,1.97,-0.51,0.15,0.38,0.7572,2
1772360805664,-3.42,-8.5,1.93,-0.51,0.15,0.38,0.7572,2
1772360805668,-3.48,-8.59,1.84,-0.51,0.15,0.38,0.7572,2
1772360805674,-3.54,-8.75,1.73,-0.51,0.15,0.38,0.7572,2
1772360805678,-3.56,-8.88,1.65,-0.51,0.15,0.38,0.7572,2
1772360805683,-3.58,-9.0,1.48,-0.51,0.15,0.38,0.7572,2
1772360805688,-3.61,-9.05,1.34,-0.51,0.15,0.38,0.7572,2
1772360805693,-3.71,-9.14,1.08,-0.51,0.15,0.38,0.7572,2
1772360805698,-3.71,-9.48,0.93,-0.51,0.15,0.38,0.7572,2
1772360805703,-3.66,-8.99,1.16,-0.51,0.15,0.38,0.7572,2
1772360805708,-3.66,-9.29,0.92,-0.51,0.15,0.38,0.7572,2
1772360805713,-3.73,-9.55,0.73,-0.51,0.15,0.38,0.7572,2
1772360805718,-3.04,-3.41,-12.38,-0.51,0.15,0.38,0.7572,2
1772360805724,4.03,17.97,-61.27,-0.51,0.15,0.38,0.7572,2
1772360805729,21.81,30.65,-77.61,-0.51,0.15,0.38,0.7572,2
1772360805734,36.32,53.67,-23.15,-0.51,0.15,0.38,0.7572,2
1772360805739,25.88,30.63,-16.64,-0.51,0.15,0.38,0.7572,2
1772360805744,16.87,16.21,-10.33,-0.51,0.15,0.38,0.7572,2
1772360805749,12.0,8.96,-4.75,-0.51,0.15,0.38,0.7572,2
1772360805754,9.57,1.7,-5.19,-0.51,0.15,0.38,0.7572,2
1772360805759,9.88,0.31,-4.99,-0.51,0.15,0.38,0.7572,2
1772360805764,10.83,-0.09,-3.49,-0.51,0.15,0.38,0.7572,2
1772360805769,11.77,-0.18,-1.69,-0.51,0.15,0.38,0.7572,2
1772360805774,10.93,-2.3,-0.24,-0.51,0.15,0.38,0.7572,2
1772360805779,9.41,-4.19,1.41,-0.51,0.15,0.38,0.7572,2
1772360805784,8.94,-8.43,14.99,-0.51,0.15,0.38,0.7572,2
1772360805789,-11.88,-20.09,32.91,-0.51,0.15,0.38,0.7572,2
1772360805794,-25.45,-16.6,10.79,-0.51,0.15,0.38,0.7572,2
1772360805799,-24.04,-10.57,-2.84,-0.51,0.15,0.38,0.7572,2
1772360805804,-10.28,-5.95,-6.13,-0.51,0.15,0.38,0.7572,2
1772360805809,-7.91,-6.52,-7.68,-0.51,0.15,0.38,0.7572,2
1772360805814,-6.58,-6.78,-8.25,-0.51,0.15,0.38,0.7572,2
1772360805819,-5.23,-6.91,-7.93,-0.51,0.15,0.38,0.7572,2
1772360805824,-3.96,-7.32,-7.31,-0.51,0.15,0.38,0.7572,2
1772360805829,-3.97,-7.64,-6.98,-0.51,0.15,0.38,0.7572,2
1772360805834,-3.77,-7.95,-6.3,-0.51,0.15,0.38,0.7572,2
1772360805840,-3.67,-7.89,-4.94,-0.51,0.15,0.38,0.7572,2
1772360805845,-3.71,-7.97,-4.41,-0.51,0.15,0.38,0.7572,2
1772360805850,-3.4,-7.82,-3.23,-0.51,0.15,0.38,0.7572,2
1772360805855,-2.93,-7.44,-1.78,-0.51,0.15,0.38,0.7572,2
1772360805859,-1.77,-6.64,1.52,-0.51,0.15,0.38,0.7572,2
1772360805864,-1.18,-6.5,2.65,-0.51,0.15,0.38,0.7572,2
1772360805870,-1.05,-6.61,3.0,-0.51,0.15,0.38,0.7572,2
1772360805875,-1.48,-7.34,1.72,-0.51,0.15,0.38,0.7572,2
1772360805880,-2.19,-7.71,0.23,-0.51,0.15,0.38,0.7572,2
1772360805885,-2.67,-7.95,-0.6,-0.51,0.15,0.38,0.7572,2
1772360805890,-3.02,-8.08,-1.3,-0.51,0.15,0.38,0.7572,2
1772360805895,-3.29,-8.07,-2.78,-0.51,0.15,0.38,0.7572,2
1772360805900,-2.92,-7.8,-2.94,-0.51,0.15,0.38,0.7572,2
1772360805905,-2.6,-7.39,-3.2,-0.51,0.15,0.38,0.7572,2
1772360805910,-1.97,-5.96,-2.04,-0.51,0.15,0.38,0.7572,2
1772360805915,-1.57,-6.03,-1.4,-0.51,0.15,0.38,0.7572,2
1772360805920,-1.2,-7.04,-0.2,-0.51,0.15,0.38,0.7572,2
1772360805925,-0.83,-9.52,1.49,-0.51,0.15,0.38,0.7572,2
1772360805930,-2.72,-5.23,1.67,-0.51,0.15,0.38,0.7572,2
1772360805935,-3.77,1.6,0.14,-0.51,0.15,0.38,0.7572,2
1772360805940,-3.86,11.18,-2.57,-0.51,0.15,0.38,0.7572,2
1772360805944,1.12,56.27,-23.32,-0.51,0.15,0.38,0.7572,2
1772360805949,5.34,39.69,-21.32,-0.51,0.15,0.38,0.7572,2
1772360805955,2.51,12.81,-10.38,-0.51,0.15,0.38,0.7572,2
1772360805960,0.18,-1.34,-1.57,-0.51,0.15,0.38,0.7572,2
1772360805965,-0.61,-9.18,2.39,-0.51,0.15,0.38,0.7572,2
1772360805970,-0.64,-10.32,2.48,-0.51,0.15,0.38,0.7572,2
1772360805975,-0.56,-10.98,2.54,-0.51,0.15,0.38,0.7572,2
1772360805979,0.25,-12.91,3.07,-0.51,0.15,0.38,0.7572,2
1772360805985,0.64,-13.29,3.04,-0.51,0.15,0.38,0.7572,2
1772360805990,-0.33,-10.67,2.69,-0.51,0.15,0.38,0.7572,2
1772360805995,-3.02,-5.16,1.88,-0.51,0.15,0.38,0.7572,2
1772360805999,-4.22,14.29,-2.08,-0.51,0.15,0.38,0.7572,2
1772360806005,-0.89,15.28,-4.11,-0.51,0.15,0.38,0.7572,2
1772360806010,1.59,7.8,-4.51,-0.51,0.15,0.38,0.7572,2
1772360806014,0.48,-2.01,0.07,-0.51,0.15,0.38,0.7572,2
1772360806020,-0.12,-3.97,0.24,-0.51,0.15,0.38,0.7572,2
1772360806025,-0.53,-4.55,-0.38,-0.51,0.15,0.38,0.7572,2
1772360806030,-1.32,-3.48,-1.46,-0.51,0.15,0.38,0.7572,2
1772360806035,-2.23,0.35,-1.99,-0.51,0.15,0.38,0.7572,2
1772360806040,-2.14,0.62,-1.4,-0.51,0.15,0.38,0.7572,2
1772360806045,-0.0,0.21,1.11,-0.51,0.15,0.38,0.7572,2
1772360806050,-0.0,-0.81,1.5,-0.51,0.15,0.38,0.7572,2
1772360806055,0.53,-1.25,1.02,-0.51,0.15,0.38,0.7572,2
1772360806060,0.95,-0.91,0.5,-0.51,0.15,0.38,0.7572,2
1772360806065,1.1,-0.0,0.27,-0.51,0.15,0.38,0.7572,2
1772360806070,0.91,0.65,0.04,-0.51,0.15,0.38,0.7572,2
1772360806075,0.69,0.19,-0.18,-0.51,0.15,0.38,0.7572,2
1772360806080,0.5,-0.11,-0.13,-0.51,0.15,0.38,0.7572,2
1772360806085,0.46,-0.56,-0.12,-0.51,0.15,0.38,0.7572,2
1772360806090,0.54,-0.55,-0.21,-0.51,0.15,0.38,0.7572,2
1772360806095,0.5,-0.5,-0.58,-0.51,0.15,0.38,0.7572,2
1772360806100,0.62,-0.18,-1.21,-0.51,0.15,0.38,0.7572,2
1772360806105,0.66,-0.02,-1.42,-0.51,0.15,0.38,0.7572,2
1772360806110,0.73,0.15,-1.52,-0.51,0.15,0.38,0.7572,2
1772360806115,0.78,0.16,-1.79,-0.51,0.15,0.38,0.7572,2
1772360806119,0.66,0.44,-2.43,-0.51,0.15,0.38,0.7572,2
1772360806125,0.78,0.21,-1.4,-0.51,0.15,0.38,0.7572,2
1772360806130,0.63,0.66,-2.12,-0.51,0.15,0.38,0.7572,2
1772360806135,0.71,-0.12,-2.69,-0.51,0.15,0.38,0.7572,2
1772360806139,0.72,-0.14,-2.44,-0.51,0.15,0.38,0.7572,2
1772360806144,0.53,0.01,-2.25,-0.51,0.15,0.38,0.7572,2
1772360806150,0.44,-0.04,-2.02,-0.51,0.15,0.38,0.7572,2
1772360806163,0.62,0.18,-1.22,0.87,-0.02,-0.03,0.4893,2
1772360806169,0.7,0.21,-0.56,0.87,-0.02,-0.03,0.4893,2
1772360806174,0.7,0.14,-0.37,0.87,-0.02,-0.03,0.4893,2
1772360806179,0.7,0.05,-0.1,0.87,-0.02,-0.03,0.4893,2
1772360806184,0.66,-0.01,0.07,0.87,-0.02,-0.03,0.4893,2
1772360806189,0.62,-0.09,0.16,0.87,-0.02,-0.03,0.4893,2
1772360806194,0.62,-0.07,0.18,0.87,-0.02,-0.03,0.4893,2
1772360806199,0.66,-0.04,0.21,0.87,-0.02,-0.03,0.4893,2
1772360806204,0.62,0.0,0.2,0.87,-0.02,-0.03,0.4893,2
1772360806209,0.66,0.04,0.2,0.87,-0.02,-0.03,0.4893,2
1772360806214,0.58,0.04,0.05,0.87,-0.02,-0.03,0.4893,2
1772360806219,0.58,-0.03,-0.02,0.87,-0.02,-0.03,0.4893,2
1772360806224,0.58,-0.1,-0.35,0.87,-0.02,-0.03,0.4893,2
1772360806229,0.62,-0.05,-0.64,0.87,-0.02,-0.03,0.4893,2
1772360806234,0.66,0.18,-0.55,0.87,-0.02,-0.03,0.4893,2
1772360806239,0.66,0.07,-0.92,0.87,-0.02,-0.03,0.4893,2
1772360806244,0.66,0.05,-0.98,0.87,-0.02,-0.03,0.4893,2
1772360806249,0.62,0.02,-0.97,0.87,-0.02,-0.03,0.4893,2
1772360806254,0.58,0.02,-0.99,0.87,-0.02,-0.03,0.4893,2
1772360806259,0.62,0.02,-0.98,0.87,-0.02,-0.03,0.4893,2
1772360806264,0.66,-0.01,-0.98,0.87,-0.02,-0.03,0.4893,2
1772360806269,0.62,0.03,-0.95,0.87,-0.02,-0.03,0.4893,2
1772360806275,0.54,0.02,-0.83,0.87,-0.02,-0.03,0.4893,2
1772360806279,0.58,-0.02,-0.73,0.87,-0.02,-0.03,0.4893,2
1772360806284,0.62,-0.02,-0.62,0.87,-0.02,-0.03,0.4893,2
1772360806289,0.66,-0.06,-0.54,0.87,-0.02,-0.03,0.4893,2
1772360806294,0.61,0.02,-0.43,0.87,-0.02,-0.03,0.4893,2
1772360806300,0.66,0.09,-0.39,0.87,-0.02,-0.03,0.4893,2
1772360806305,0.65,0.12,-0.39,0.87,-0.02,-0.03,0.4893,2
1772360806309,0.65,0.05,-0.47,0.87,-0.02,-0.03,0.4893,2
1772360806314,0.54,0.05,-0.43,0.87,-0.02,-0.03,0.4893,2
1772360806319,0.54,-0.02,-0.43,0.87,-0.02,-0.03,0.4893,2
1772360806325,0.65,-0.1,-0.43,0.87,-0.02,-0.03,0.4893,2
1772360806329,0.6,0.02,-0.62,0.87,-0.02,-0.03,0.4893,2
1772360806334,0.56,0.09,-0.73,0.87,-0.02,-0.03,0.4893,2
1772360806340,0.65,0.09,-0.7,0.87,-0.02,-0.03,0.4893,2
1772360806344,0.68,0.05,-0.69,0.87,-0.02,-0.03,0.4893,2
1772360806349,0.6,0.02,-0.73,0.87,-0.02,-0.03,0.4893,2
1772360806354,0.56,0.02,-0.69,0.87,-0.02,-0.03,0.4893,2
1772360806360,0.56,0.02,-0.65,0.87,-0.02,-0.03,0.4893,2
1772360806364,0.64,-0.02,-0.57,0.87,-0.02,-0.03,0.4893,2
1772360806369,0.6,0.02,-0.61,0.87,-0.02,-0.03,0.4893,2
1772360806374,0.6,0.05,-0.57,0.87,-0.02,-0.03,0.4893,2
1772360806380,0.68,0.05,-0.54,0.87,-0.02,-0.03,0.4893,2
1772360806384,0.6,0.05,-0.46,0.87,-0.02,-0.03,0.4893,2
1772360806389,0.64,0.01,-0.5,0.87,-0.02,-0.03,0.4893,2
1772360806394,0.59,0.02,-0.5,0.87,-0.02,-0.03,0.4893,2
1772360806399,0.59,-0.02,-0.54,0.87,-0.02,-0.03,0.4893,2
1772360806404,0.79,-0.29,0.09,0.87,-0.02,-0.03,0.4893,2
1772360806409,0.98,-0.73,2.37,0.87,-0.02,-0.03,0.4893,2
1772360806414,1.06,-4.68,5.28,0.87,-0.02,-0.03,0.4893,2
1772360806419,0.99,-3.53,5.52,0.87,-0.02,-0.03,0.4893,2
1772360806425,1.11,0.21,3.91,0.87,-0.02,-0.03,0.4893,2
1772360806429,0.15,4.8,-1.63,0.87,-0.02,-0.03,0.4893,2
1772360806434,-0.16,3.95,-3.44,0.87,-0.02,-0.03,0.4893,2
1772360806439,-0.25,2.7,-4.57,0.87,-0.02,-0.03,0.4893,2
1772360806444,0.52,1.61,-4.48,0.87,-0.02,-0.03,0.4893,2
1772360806449,1.03,0.19,-4.11,0.87,-0.02,-0.03,0.4893,2
1772360806454,1.01,-0.09,-4.04,0.87,-0.02,-0.03,0.4893,2
1772360806459,1.06,-1.11,-2.4,0.87,-0.02,-0.03,0.4893,2
1772360806464,0.7,-2.68,-0.36,0.87,-0.02,-0.03,0.4893,2
1772360806470,0.39,-4.53,0.9,0.87,-0.02,-0.03,0.4893,2
1772360806474,-0.02,-6.56,2.35,0.87,-0.02,-0.03,0.4893,2
1772360806479,-0.37,-7.34,3.5,0.87,-0.02,-0.03,0.4893,2
1772360806484,-0.57,-3.56,2.65,0.87,-0.02,-0.03,0.4893,2
1772360806489,-0.76,-0.82,0.49,0.87,-0.02,-0.03,0.4893,2
1772360806494,-0.71,1.87,-2.45,0.87,-0.02,-0.03,0.4893,2
1772360806499,1.25,8.58,-6.7,0.87,-0.02,-0.03,0.4893,2
1772360806505,2.34,9.15,-5.96,0.87,-0.02,-0.03,0.4893,2
1772360806509,2.84,5.89,-3.93,0.87,-0.02,-0.03,0.4893,2
1772360806514,2.62,1.41,-1.55,0.87,-0.02,-0.03,0.4893,2
1772360806519,0.06,-2.96,0.15,0.87,-0.02,-0.03,0.4893,2
1772360806524,-0.97,-1.29,0.26,0.87,-0.02,-0.03,0.4893,2
1772360806529,-0.82,-1.1,0.02,0.87,-0.02,-0.03,0.4893,2
1772360806534,1.02,-0.84,-1.9,0.87,-0.02,-0.03,0.4893,2
1772360806540,0.93,0.48,-2.57,0.87,-0.02,-0.03,0.4893,2
1772360806544,0.89,1.71,-3.04,0.87,-0.02,-0.03,0.4893,2
1772360806549,0.97,1.82,-3.74,0.87,-0.02,-0.03,0.4893,2
1772360806554,0.71,0.81,-3.38,0.87,-0.02,-0.03,0.4893,2
1772360806559,0.45,0.18,-2.5,0.87,-0.02,-0.03,0.4893,2
1772360806564,0.36,-0.16,-1.51,0.87,-0.02,-0.03,0.4893,2
1772360806574,0.34,-0.7,-1.05,0.9,-0.01,-0.02,0.4449,2
1772360806579,0.4,-0.7,-1.04,0.9,-0.01,-0.02,0.4449,2
1772360806584,0.55,-0.57,-0.54,0.9,-0.01,-0.02,0.4449,2
1772360806589,0.82,-0.16,-0.21,0.9,-0.01,-0.02,0.4449,2
1772360806594,0.79,0.04,-0.44,0.9,-0.01,-0.02,0.4449,2
1772360806599,0.79,0.2,-0.62,0.9,-0.01,-0.02,0.4449,2
1772360806604,0.9,0.48,-2.26,0.9,-0.01,-0.02,0.4449,2
1772360806609,0.9,0.48,-3.34,0.9,-0.01,-0.02,0.4449,2
1772360806614,0.78,0.39,-4.03,0.9,-0.01,-0.02,0.4449,2
1772360806619,0.75,0.06,-4.12,0.9,-0.01,-0.02,0.4449,2
1772360806625,0.21,-1.0,-2.77,0.9,-0.01,-0.02,0.4449,2
1772360806630,-0.21,-1.42,-2.21,0.9,-0.01,-0.02,0.4449,2
1772360806635,-0.48,-1.17,-1.78,0.9,-0.01,-0.02,0.4449,2
1772360806640,0.16,-1.35,-0.46,0.9,-0.01,-0.02,0.4449,2
1772360806645,0.66,-1.29,0.22,0.9,-0.01,-0.02,0.4449,2
1772360806650,0.85,-0.65,0.7,0.9,-0.01,-0.02,0.4449,2
1772360806655,0.93,-0.11,1.32,0.9,-0.01,-0.02,0.4449,2
1772360806660,0.65,-0.61,-0.15,0.9,-0.01,-0.02,0.4449,2
1772360806665,0.65,-0.64,-1.04,0.9,-0.01,-0.02,0.4449,2
1772360812513,0.22,-0.93,0.26,-0.01,0.14,-0.19,0.972,2
1772360812518,0.13,-0.61,0.45,-0.01,0.14,-0.19,0.972,2
1772360812523,0.05,0.02,0.64,-0.01,0.14,-0.19,0.972,2
1772360812528,0.01,0.23,0.71,-0.01,0.14,-0.19,0.972,2
1772360812533,0.0,0.3,0.75,-0.01,0.14,-0.19,0.972,2
1772360812538,0.0,0.29,0.79,-0.01,0.14,-0.19,0.972,2
1772360812543,0.11,0.29,0.83,-0.01,0.14,-0.19,0.972,2
1772360812548,0.21,0.22,0.91,-0.01,0.14,-0.19,0.972,2
1772360812553,0.32,0.04,0.95,-0.01,0.14,-0.19,0.972,2
1772360812558,0.58,-0.53,0.91,-0.01,0.14,-0.19,0.972,2
1772360812563,0.62,-0.82,1.02,-0.01,0.14,-0.19,0.972,2
1772360812568,0.65,-1.05,1.06,-0.01,0.14,-0.19,0.972,2
1772360812573,0.65,-1.13,1.18,-0.01,0.14,-0.19,0.972,2
1772360812578,0.49,-1.09,1.33,-0.01,0.14,-0.19,0.972,2
1772360812583,0.3,-0.94,1.41,-0.01,0.14,-0.19,0.972,2
1772360812588,0.16,-0.71,1.44,-0.01,0.14,-0.19,0.972,2
1772360812593,-0.31,-0.14,1.43,-0.01,0.14,-0.19,0.972,2
1772360812598,-0.54,0.23,1.29,-0.01,0.14,-0.19,0.972,2
1772360812603,-0.72,0.38,1.03,-0.01,0.14,-0.19,0.972,2
1772360812608,-0.86,0.72,0.8,-0.01,0.14,-0.19,0.972,2
1772360812613,-1.08,1.13,0.23,-0.01,0.14,-0.19,0.972,2
1772360812618,-1.1,1.17,-0.15,-0.01,0.14,-0.19,0.972,2
1772360812623,-1.12,1.06,-0.45,-0.01,0.14,-0.19,0.972,2
1772360812628,-1.11,0.68,-0.75,-0.01,0.14,-0.19,0.972,2
1772360812633,-1.02,0.57,-0.9,-0.01,0.14,-0.19,0.972,2
1772360812638,-1.02,0.54,-1.06,-0.01,0.14,-0.19,0.972,2
1772360812643,-0.97,0.58,-1.14,-0.01,0.14,-0.19,0.972,2
1772360812648,-0.89,0.62,-1.09,-0.01,0.14,-0.19,0.972,2
1772360812653,-0.81,0.59,-1.05,-0.01,0.14,-0.19,0.972,2
1772360812658,-0.66,0.53,-0.9,-0.01,0.14,-0.19,0.972,2
1772360812663,-0.43,0.34,-0.75,-0.01,0.14,-0.19,0.972,2
1772360812668,-0.35,0.28,-0.67,-0.01,0.14,-0.19,0.972,2
1772360812673,-0.28,0.18,-0.55,-0.01,0.14,-0.19,0.972,2
1772360812678,-0.13,-0.03,-0.51,-0.01,0.14,-0.19,0.972,2
1772360812683,-0.05,-0.14,-0.47,-0.01,0.14,-0.19,0.972,2
1772360812688,0.07,-0.27,-0.58,-0.01,0.14,-0.19,0.972,2
1772360812693,0.27,-0.34,-0.66,-0.01,0.14,-0.19,0.972,2
1772360812698,0.62,-0.75,-0.85,-0.01,0.14,-0.19,0.972,2
1772360812703,0.78,-1.01,-0.92,-0.01,0.14,-0.19,0.972,2
1772360812708,0.82,-1.31,-0.96,-0.01,0.14,-0.19,0.972,2
1772360812713,0.75,-1.72,-1.04,-0.01,0.14,-0.19,0.972,2
1772360812719,0.75,-1.73,-1.11,-0.01,0.14,-0.19,0.972,2
1772360812723,0.71,-1.63,-1.15,-0.01,0.14,-0.19,0.972,2
1772360812728,0.61,-1.38,-1.11,-0.01,0.14,-0.19,0.972,2
1772360812733,0.46,-0.82,-1.11,-0.01,0.14,-0.19,0.972,2
1772360812738,0.38,-0.61,-1.11,-0.01,0.14,-0.19,0.972,2
1772360812743,0.27,-0.43,-0.98,-0.01,0.14,-0.19,0.972,2
1772360812748,0.19,-0.29,-0.88,-0.01,0.14,-0.19,0.972,2
1772360812754,0.07,-0.22,-0.8,-0.01,0.14,-0.19,0.972,2
1772360812759,-0.05,-0.08,-0.95,-0.01,0.14,-0.19,0.972,2
1772360812763,-0.13,-0.05,-1.07,-0.01,0.14,-0.19,0.972,2
1772360812768,-0.32,-0.05,-1.34,-0.01,0.14,-0.19,0.972,2
1772360812773,-0.43,-0.09,-1.49,-0.01,0.14,-0.19,0.972,2
1772360812778,-0.47,-0.09,-1.68,-0.01,0.14,-0.19,0.972,2
1772360812783,-0.7,-0.03,-1.87,-0.01,0.14,-0.19,0.972,2
1772360812789,-0.74,-0.01,-1.95,-0.01,0.14,-0.19,0.972,2
1772360812794,-0.86,0.09,-2.06,-0.01,0.14,-0.19,0.972,2
1772360812798,-0.89,0.14,-2.13,-0.01,0.14,-0.19,0.972,2
1772360812803,-0.85,0.22,-2.86,-0.01,0.14,-0.19,0.972,2
1772360812808,-0.85,0.17,-2.75,-0.01,0.14,-0.19,0.972,2
1772360812814,-0.84,0.13,-2.86,-0.01,0.14,-0.19,0.972,2
1772360812818,-0.91,-0.08,-2.98,-0.01,0.14,-0.19,0.972,2
1772360812824,-0.79,-0.27,-3.12,-0.01,0.14,-0.19,0.972,2
1772360812828,-0.54,-0.3,-3.39,-0.01,0.14,-0.19,0.972,2
1772360812833,0.18,-0.11,-3.87,-0.01,0.14,-0.19,0.972,2
1772360812841,0.74,-0.8,-5.64,0.06,0.14,-0.23,0.9613,2
1772360812857,3.96,0.28,-8.53,0.07,0.15,-0.23,0.959,2
1772360812862,3.86,-0.07,-8.85,0.07,0.15,-0.23,0.959,2
1772360812868,3.96,-0.2,-8.87,0.07,0.15,-0.23,0.959,2
1772360812873,3.98,-0.3,-9.07,0.07,0.15,-0.23,0.959,2
1772360812878,4.04,-0.29,-9.13,0.07,0.15,-0.23,0.959,2
1772360812883,4.06,-0.35,-9.11,0.07,0.15,-0.23,0.959,2
